"3-aminoheptane"	"CPD-14701"	"C7H18N1"	182.57812    
"3-aminomethylindole"	"CPD-8913"	"C9H11N2"	155.94026    
"3-aminopropanal"	"CPD-6082"	"C3H8N1O1"	48.446907    
"3-aminopropyl-methyl-phosphinate"	"3-AMINOPROPYL-METHYL-PHOSPHINATE"	"C4H12N1O2P1"	52.613445    
"3-aminopropylphosphonate"	"CPD0-1077"	"C3H10N1O3P1"	-106.67881    
"3-aminotridec-2-en-4-one"	"CPD-17488"	"C13H26N1O1"	264.69705    
"3-benzosemiquinone"	"CPD-12561"	"C6H5O2"	1.9755993    
"3-benzoyloxypropyl-glucosinolate"	"3-BENZOYLOXYPROPYL-GLUCOSINOLATE"	"C17H22N1O11S2"	-88.64740    
"3-benzyl-3,6 -bis(cysteinyl)- 6-(hydroxymethyl)-diketopiperazine"	"CPD-17048"	"C18H24N4O7S2"	29.98689    
"3-benzyl-3,6 -bis(cysteinylglycine)- 6-(hydroxymethyl)-diketopiperazine"	"CPD-17047"	"C22H30N6O9S2"	30.453602    
"3-benzyl-3,6 -bis(glutathione)- 6-(hydroxymethyl)-diketopiperazine"	"CPD-17046"	"C32H42N8O15S2"	-61.501163    
"3-benzyl-3,6 -disulfide-6-(hydroxymethyl)-diketopiperazine"	"CPD-17050"	"C12H12N2O3S2"	29.753443    
"3-benzyl-3,6 -dithio-6-(hydroxymethyl)-diketopiperazine"	"CPD-17049"	"C12H14N2O3S2"	73.55569    
"3-benzyl-3,6-dihydroxy-6-(hydroxymethyl)-diketopiperazine"	"CPD-17045"	"C12H14N2O5"	-7.9643116    
"3-bromogentisate"	"CPD-11246"	"C7H4O4Br1"	-89.21758    
"3-bromopyruvate"	"3-BROMOPYRUVATE"	"C3H2O3Br1"	-87.18982    
"3-butenyl-thiohydroximate-O-sulfate"	"CPD-12140"	"C5H8N1O4S2"	-1.8730946    
"3-butenylglucosinolate"	"CPDQT-273"	"C11H18N1O9S2"	-66.43187    
"3-carboxy-2,5-dihydro-5-oxofuran-2-acetate"	"CPD-761"	"C7H4O6"	-185.54376    
"3-carboxy-2-hydroxymuconate semialdehyde"	"CPD-247"	"C7H4O6"	-150.73376    
"3-carboxy-4-methoxy-N-methyl-2-pyridone"	"3-CARBOXY-4-METHOXY-N-METHYL-2-PYRIDONE"	"C8H8N1O4"	-35.333096    
"3-carboxy-4-methyl-5-propyl-2-furanpropanoate"	"CPD-16818"	"C12H14O5"	-36.772564    
"3-carboxy-<i>cis</i>,<i>cis</i>-muconate"	"CPD-245"	"C7H3O6"	-176.66518    
"3-carboxybenzaldehyde"	"CPD0-2303"	"C8H5O3"	-31.93646    
"3-carene"	"CPD-14024"	"C10H16"	176.20793    
"3-chloro-1,2-propanediol"	"CPD0-1953"	"C3H7O2Cl1"	-14.482158    
"3-chloro-1-phenyl-1-propanone"	"CPD-15523"	"C9H9O1Cl1"	85.6301    
"3-chloro-2-methyl-dienelactone"	"CPD-10849"	"C7H4O4Cl1"	-107.77758    
"3-chloro-2-methyl-maleylacetate"	"CPD-10845"	"C7H5O5Cl1"	-125.60264    
"3-chloro-3,5-cyclohexadiene-l,2-diol-1-carboxylate"	"CPD-10618"	"C7H6O4Cl1"	-74.77534    
"3-chloro-4-(3-chloro-2-nitrosophenyl)-1H-pyrrole"	"CPD-15918"	"C10H6N2O1Cl2"	77.69673    
"3-chloro-4-hydroxybenzoate"	"CPD-11498"	"C7H4O3Cl1"	-57.117573    
"3-chloro-4-hydroxyphenylacetate"	"CPD-10862"	"C8H6O3Cl1"	-33.405334    
"3-chloro-4-methylcatechol"	"CPD-18114"	"C7H7O2Cl1"	15.527840    
"3-chloro-5-fluorocatechol"	"CPD-10876"	"C6H4O2F1Cl1"	-54.63552    
"3-chloro-5-methylcatechol"	"CPD-10650"	"C7H7O2Cl1"	15.527840    
"3-chloro-6-fluorocatechol"	"CPD-10877"	"C6H3O2F1Cl1"	-56.5187    
"3-chloro-6-hydroxypyridine-2,5-dione"	"CPD-16807"	"C5H2N1O3Cl1"	-93.30776    
"3-chloro-<i>cis</i>,<i>cis</i>-muconate"	"CPD-279"	"C6H3O4Cl1"	-97.834885    
"3-chloro-D-alanine"	"3-CHLORO-D-ALANINE"	"C3H6N1O2Cl1"	-32.72328    
"3-chloro-DL-alanine"	"3-CHLORO-DL-ALANINE"	"C3H6N1O2Cl1"	-32.72328    
"3-chloro-L-alanine"	"CHLORALAN-CPD"	"C3H6N1O2Cl1"	-32.72328    
"3-chloroacrylonitrile"	"CPD-16153"	"C3H2N1Cl1"	45.442245    
"3-chlorobenzaldehyde"	"CPD-10660"	"C7H5O1Cl1"	45.645603    
"3-chlorobenzene dihydrodiol"	"CPD-10609"	"C6H7O2Cl1"	16.57784    
"3-chlorobenzoate"	"CPD-3486"	"C7H4O2Cl1"	-18.027576    
"3-chlorobenzoate-<i>cis</i>-3,4-diol"	"CPD-11221"	"C7H6O4Cl1"	-79.14535    
"3-chlorobenzyl alcohol"	"CPD-10659"	"C7H7O1Cl1"	58.257843    
"3-chlorocatechol"	"CPD-9151"	"C6H5O2Cl1"	-3.3844006    
"3-chlorodiaminopimelate"	"CPD0-1502"	"C7H13N2O4Cl1"	-36.89544    
"3-chlorophenol"	"CPD-10868"	"C6H5O1Cl1"	37.855606    
"3-chlorosalicylate"	"CPD-10666"	"C7H4O3Cl1"	-57.117573    
"3-chlorotoluene"	"CPD-10654"	"C7H7Cl1"	94.48785    
"3-cyano-L-alanine"	"CPD-603"	"C4H5N2O2"	-13.816459    
"3-cyanopyridine"	"3-CYANOPYRIDINE"	"C6H4N2"	79.47449    
"3-deacetyl-3-(1-hydroxyethyl)-bacteriochlorophyllide <i>a</i>"	"CPD-9065"	"C35H36N4O6Mg1"	273.56488    
"3-deacetyl-3-(1-hydroxyethyl)-bacteriochlorophyllide <i>g</i>"	"CPD-18887"	"C35H34N4O6Mg1"	
"3-deacetyl-3-vinyl bacteriochlorophyllide <i>a</i>"	"CPD-9097"	"C35H34N4O5Mg1"	314.4982    
"3-deaza-GMP"	"CPD0-1493"	"C11H13N4O8P1"	-218.94267    
"3-deazaadenine"	"3-DEAZAADENINE"	"C6H7N4"	107.94680    
"3-decaprenyl-4-hydroxybenzoate"	"CPD-9864"	"C57H85O3"	1057.8533    
"3-decynoyl-N-acetylcysteamine"	"CPD0-1306"	"C14H23N1O2S1"	253.2558    
"3-dehydro <i>scyllo</i>-inosose"	"CPD-15236"	"C6H8O6"	-124.671036    
"3-dehydro-&alpha;-D-glucose"	"3-DEHYDRO-ALPHA-GLUCOSE"	"C6H10O6"	-109.008804    
"3-dehydro-2,22,25-deoxyecdysone"	"CPD-15500"	"C27H42O3"	370.69705    
"3-dehydro-2,22-dideoxyecdysone"	"CPD-15505"	"C27H42O4"	331.23706    
"3-dehydro-2-deoxy-D-gluconate"	"DE-O-K-GLUCONATE"	"C6H9O6"	-130.47197    
"3-dehydro-2-deoxyecdysone"	"CPD-15506"	"C27H42O5"	293.19705    
"3-dehydro-4-methylzymosterol"	"CPD-4578"	"C28H44O1"	469.2403    
"3-dehydro-6-deoxoteasterone"	"CPD-717"	"C28H48O3"	419.4938    
"3-dehydro-6-deoxy-&alpha;-D-mannose"	"CPD-17214"	"C6H10O5"	-72.77881    
"3-dehydro-6-hydroxyteasterone"	"CPD-17422"	"C28H48O4"	379.6538    
"3-dehydro-D-glucose 6-phosphate"	"3-oxo-D-glucose-6-phosphate"	"C6H9O9P1"	-333.02817    
"3-dehydro-L-threonate"	"CPD-363"	"C4H5O5"	-136.75645    
"3-dehydrocarnitine"	"3-DE-H-CARNITINE"	"C7H13N1O3"	14.314567    
"3-dehydrocholate"	"CPD-12452"	"C24H37O5"	220.28937    
"3-dehydroecdysone"	"CPD-331"	"C27H42O6"	253.35709    
"3-dehydroquinate"	"DEHYDROQUINATE"	"C7H9O6"	-122.361984    
"3-dehydroshikimate"	"3-DEHYDRO-SHIKIMATE"	"C7H7O5"	-106.394226    
"3-dehydrosphinganine"	"DEHYDROSPHINGANINE"	"C18H38N1O2"	339.57053    
"3-dehydrosphinganine (C20)"	"CPD-13610"	"C20H42N1O2"	383.89502    
"3-dehydroteasterone"	"CPD-718"	"C28H46O4"	365.67154    
"3-demethylubiquinol-10"	"CPD-9873"	"C58H90O4"	1086.7308    
"3-demethylubiquinol-6"	"2-HEXAPRENYL-3-METHYL-5-HYDROXY-6-METHOX"	"C38H58O4"	645.69495    
"3-demethylubiquinol-9"	"CPD-7158"	"C53H82O4"	976.4719    
"3-demethylubiquinol-<i>7</i>"	"CPD-9861"	"C43H66O4"	755.954    
"3-demethylubiquinol-<i>8</i>"	"OCTAPRENYL-METHYL-OH-METHOXY-BENZQ"	"C48H74O4"	866.2129    
"3-deoxy-&alpha;-D-<i>manno</i>-octulosonate"	"KDO"	"C8H13O8"	-162.4175    
"3-deoxy-D-<i>glycero</i>-D-<i>galacto</i>-nononate"	"CPD-10734"	"C9H15O9"	-178.29526    
"3-deoxy-D-<i>glycero</i>-D-<i>galacto</i>-nononate 9-phosphate"	"CPD-10735"	"C9H14O12P1"	-403.56287    
"3-deoxy-D-<i>manno</i>-octulosonate 8-phosphate"	"KDO-8P"	"C8H12O11P1"	-387.6851    
"3-deoxy-D-arabino-heptulosonate 7-phosphate"	"3-DEOXY-D-ARABINO-HEPTULOSONATE-7-P"	"C7H10O10P1"	-369.15732    
"3-deoxy-D-galactose"	"CPD-8882"	"C6H14O5"	-43.60432    
"3-deoxy-D-glucose"	"CPD0-1936"	"C6H12O5"	-55.186558    
"3-deoxy-D-glycero-2,5-hexodiulosonate"	"CPD-343"	"C6H7O6"	-140.53423    
"3-deoxy-capsidiol"	"CPD-4663"	"C15H24O1"	251.6769    
"3-devinyl-3-(1-hydroxyethyl)-chlorophyllide <i>a</i>"	"CPD-9064"	"C35H34N4O6Mg1"	272.88986    
"3-dimethylallyl-4-hydroxybenzoate"	"CPD-15423"	"C12H13O3"	65.52250    
"3-dimethylallyl-4-hydroxymandelate"	"CPD-15502"	"C13H15O4"	51.194744    
"3-dimethylallyl-4-hydroxyphenylpyruvate"	"CPD-15467"	"C14H15O4"	63.294743    
"3-dimethylselenopropionaldehyde"	"CPD-13720"	"C5H11O1Se1"	78.210266    
"3-dimethylsulfoniopropionaldehyde"	"CPD-10472"	"C5H11O1S1"	100.11026    
"3-epi-6-deoxocathasterone"	"CPD-12493"	"C28H50O2"	471.51608    
"3-epiecdysone"	"CPD-15607"	"C27H44O6"	267.33926    
"3-epihydroxy-2'-deoxymugineate"	"CPD-7291"	"C12H18N2O8"	-91.11804    
"3-epihydroxymugineate"	"CPD-7289"	"C12H18N2O9"	-129.15807    
"3-ethylcatechol"	"3-ETHYLCATECHOL"	"C8H10O2"	53.321205    
"3-ethylcytosine"	"CPD0-1929"	"C6H9N3O1"	74.8801    
"3-ethylmalate"	"CPD-1130"	"C6H8O5"	-118.649284    
"3-exomethylenecephalosporin-C"	"CPD-9208"	"C14H18N3O6S1"	-21.041872    
"3-farnesylindole"	"CPD-16967"	"C23H33N1"	449.86798    
"3-fluorobenzaldehyde"	"CPD-8780"	"C7H5O1F1"	10.0255995    
"3-fluorocatechol"	"CPD-10613"	"C6H5O2F1"	-39.004406    
"3-fluorotyrosine"	"CPD0-923"	"C9H10N1O3F1"	-28.798788    
"3-formyl-4-hydroxybenzoate"	"CPD-18292"	"C8H5O4"	-71.41645    
"3-fumarylpyruvate"	"CPD-277"	"C7H4O6"	-156.58376    
"3-geranyl-4-hydroxybenzoate"	"CPD-9318"	"C17H21O3"	175.7815    
"3-geranylflaviolin"	"CPD-16657"	"C20H22O5"	126.37465    
"3-geranylgeranylindole"	"CPD-16736"	"C28H39N1"	543.44476    
"3-guanidinopropanoate"	"CPD-594"	"C4H9N3O2"	18.120089    
"3-heptaprenyl-4-hydroxybenzoate"	"CPD-9852"	"C42H61O3"	727.07623    
"3-hexaprenyl-4-amino-5-hydroxybenzoate"	"CPD-15191"	"C37H54N1O3"	631.14844    
"3-hexaprenyl-4-amino-5-methoxybenzoate"	"CPD-15192"	"C38H56N1O3"	666.34064    
"3-hexaprenyl-4-aminobenzoate"	"CPD-15190"	"C37H54N1O2"	670.6284    
"3-hexaprenyl-4-aminophenol"	"CPD-15202"	"C36H55N1O1"	724.36163    
"3-hexaprenyl-4-hydroxybenzoate"	"3-HEXAPRENYL-4-HYDROXYBENZOATE"	"C37H53O3"	616.8173    
"3-hexaprenyl-4-hydroxyphenol"	"CPD-15203"	"C36H54O2"	670.55054    
"3-hydroxy secoberbine intermediate"	"CPD-14830"	"C21H23N1O6"	132.85678    
"3-hydroxy-&beta;-ionone"	"CPD-7200"	"C13H20O2"	172.4224    
"3-hydroxy-&epsilon;,&epsilon;-carotene"	"CPD-7415"	"C40H56O1"	759.36273    
"3-hydroxy-1-indanone"	"3H1INDANONE"	"C9H8O2"	50.298965    
"3-hydroxy-15-dihydrolubimin"	"CPD-4746"	"C15H26O3"	192.46913    
"3-hydroxy-16-methoxy-2,3-dihydrotabersonine"	"16-METHOXY-23-DIHYDRO-3-HYDROXYTABERSON"	"C22H29N2O4"	214.24043    
"3-hydroxy-1H-quinolin-4-one"	"3-HYDROXY-1H-QUINOLIN-4-ONE"	"C9H6N1O2"	32.645664    
"3-hydroxy-2-methyl-1H-quinolin-4-one"	"3-HYDROXY-2-METHYL-1H-QUINOLIN-4-ONE"	"C10H8N1O2"	51.557907    
"3-hydroxy-2-methyl-3-phytyl-2,3-dihydronaphthoquinone"	"3-HYDROXY-2-METHYL-3-PHYTYL-23-DIHYDRONA"	"C31H48O3"	471.5238    
"3-hydroxy-2-methylpyridine-4,5-dicarboxylate"	"CPD-234"	"C8H5N1O5"	-129.39264    
"3-hydroxy-2-methylpyridine-5-carboxylate"	"CPD-1071"	"C7H6N1O3"	-35.555344    
"3-hydroxy-2-oxindole-3-acetyl-asp"	"3-HYDROXY-2-OXINDOLE-3-ACETYL-ASP"	"C14H12N2O7"	-107.3648    
"3-hydroxy-2-oxo-indole-3-acetate"	"DIOXINDOLE-3-ACETATE"	"C10H8N1O4"	-38.91309    
"3-hydroxy-3-(4-methylpent-3-en-1-yl)glutaryl-CoA"	"3-HYDROXY-3-4-METHYLPENT-3-EN-1-YLG-COA"	"C32H47N7O20P3S1"	-462.29782    
"3-hydroxy-3-(methylthio)propanoyl-CoA"	"CPD-17245"	"C25H38N7O18P3S2"	-491.80945    
"3-hydroxy-3-carboxy-4,5-cyclopropylhex-5-enoate"	"CPD-9736"	"C8H8O5"	-77.04927    
"3-hydroxy-3-methyl-2-oxobutanoate"	"CPD-231"	"C5H7O4"	-79.13422    
"3-hydroxy-3-methyl-2-oxopentanoate"	"CPD-12013"	"C6H9O4"	-56.971973    
"3-hydroxy-3-methyl-butanal"	"CPD-19088"	"C5H10O2"	
"3-hydroxy-3-methylbutanoate"	"CPD-14642"	"C5H9O3"	-31.031973    
"3-hydroxy-3-methylglutarate"	"CPD-547"	"C6H8O5"	-120.06928    
"3-hydroxy-3-phenylpropanoate"	"CPD-12218"	"C9H9O3"	5.8280263    
"3-hydroxy-3-phenylpropanoyl-CoA"	"CPD-513"	"C30H40N7O18P3S1"	-444.7871    
"3-hydroxy-4-hydroxymethyl-2-methylpyridine-5-carboxylate"	"3-HYDROXY-ETCETERA-CARBOXYLATE"	"C8H8N1O4"	-52.873096    
"3-hydroxy-4-ketotorulene"	"CPD-7951"	"C40H52O2"	706.39825    
"3-hydroxy-4-methoxymandelate"	"CPD-17658"	"C9H9O5"	-60.101967    
"3-hydroxy-4-methyl-D-kynurenine"	"CPD-18438"	"C11H14N2O4"	25.745682    
"3-hydroxy-4-methyl-L-kynurenine"	"CPD-18908"	"C11H14N2O4"	
"3-hydroxy-4-methyl-anthranilate pentapeptide lactone"	"CPD-18437"	"C31H46N6O8"	240.70154    
"3-hydroxy-4-methyl-benzoate"	"CPD-18274"	"C8H7O3"	-22.574223    
"3-hydroxy-4-methylanthranilate"	"CPD-403"	"C8H8N1O3"	-8.243093    
"3-hydroxy-4-methylanthranilyl-adenylate"	"CPD-18448"	"C18H20N6O9P1"	-133.39865    
"3-hydroxy-4-methylbenzaldehyde"	"CPD-18278"	"C8H8O2"	40.708965    
"3-hydroxy-4h-pyrid-4-one"	"3-HYDROXY-4H-PYRID-4-ONE"	"C5H5N1O2"	4.1756    
"3-hydroxy-5- oxohexanoyl-CoA"	"CPD-20"	"C27H40N7O19P3S1"	-506.81723    
"3-hydroxy-5-methoxybiphenyl"	"CPD-18574"	"C13H12O2"	122.143456    
"3-hydroxy-5-methyl-1-naphthoate"	"CPD-16515"	"C12H9O3"	7.779036    
"3-hydroxy-5-methyl-L-tyrosine"	"CPD-16512"	"C10H13N1O4"	1.8845686    
"3-hydroxy-5-methyl-benzoate"	"CPD-18275"	"C8H7O3"	-22.574223    
"3-hydroxy-5-methylbenzaldehyde"	"CPD-18279"	"C8H8O2"	40.708965    
"3-hydroxy-5-methylhex-4-enoyl-CoA"	"CPD-12905"	"C28H42N7O18P3S1"	-434.6449    
"3-hydroxy-5-oxohexanoate"	"CPD-19"	"C6H9O4"	-56.201973    
"3-hydroxy-5-phosphonooxypentane-2,4-dione"	"CPD0-2467"	"C5H7O7P1"	-278.6004    
"3-hydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione"	"CPD-13708"	"C19H24O3"	192.65689    
"3-hydroxy-9-apo-&delta;-caroten-9-one"	"CPD-7199"	"C13H20O2"	173.46242    
"3-hydroxy-<i>L</i>-homotyrosine"	"CPD-17730"	"C10H13N1O4"	6.57456    
"3-hydroxy-<i>N</i><sup>6</sup>,<i>N</i><sup>6</sup>,<i>N</i><sup>6</sup>-trimethyl-L-lysine"	"3-HYDROXY-N6N6N6-TRIMETHYL-L-LYSINE"	"C9H21N2O3"	88.60148    
"3-hydroxy-<i>cis,cis</i>-muconate"	"3-HYDROXY-CISCIS-MUCONATE"	"C6H4O5"	-121.683754    
"3-hydroxy-<i>trans</i>-cinnamate"	"CPD-10797"	"C9H7O3"	-0.16421776    
"3-hydroxy-D-aspartate"	"CPD0-2079"	"C4H6N1O5"	-142.47534    
"3-hydroxy-D-kynurenine"	"CPD-18443"	"C10H12N2O4"	6.8334436    
"3-hydroxy-L-aspartate"	"3-Hydroxy-L-aspartate"	"C4H6N1O5"	-142.47534    
"3-hydroxy-L-glutamate"	"CPD-48"	"C5H8N1O5"	-120.31309    
"3-hydroxy-L-kynurenine"	"3-HYDROXY-L-KYNURENINE"	"C10H12N2O4"	6.8334436    
"3-hydroxy-L-phenylalanine"	"CPD-14541"	"C9H11N1O3"	22.452318    
"3-hydroxy-decanoyl-CoA"	"CPD-15694"	"C31H50N7O18P3S1"	-367.6059    
"3-hydroxy-heptanoyl-CoA"	"CPD-15659"	"C28H44N7O18P3S1"	-434.09268    
"3-hydroxy-icosatetraenoate"	"CPD-17267"	"C20H31O3"	311.90268    
"3-hydroxy-isobutanoate"	"3-HYDROXY-ISOBUTYRATE"	"C4H7O3"	-49.964226    
"3-hydroxy-isobutanoyl-CoA"	"3-HYDROXY-ISOBUTYRYL-COA"	"C25H38N7O18P3S1"	-500.57938    
"3-hydroxy-pentanoyl-CoA"	"CPD-15660"	"C26H40N7O18P3S1"	-478.41714    
"3-hydroxyaminophenol"	"3-HYDROXYAMINOPHENOL"	"C6H7N1O2"	33.017845    
"3-hydroxyanthranilate"	"3-HYDROXY-ANTHRANILATE"	"C7H6N1O3"	-27.155338    
"3-hydroxyaspartate"	"DL-3-HYDROXYASPARTATE"	"C4H6N1O5"	-142.47534    
"3-hydroxybenzaldehyde"	"3-OH-BENZALDEHYDE"	"C7H6O2"	21.79672    
"3-hydroxybenzoate"	"3-HYDROXYBENZOATE"	"C7H5O3"	-41.486458    
"3-hydroxybenzoyl-CoA"	"CPD-264"	"C28H36N7O18P3S1"	-492.10162    
"3-hydroxybenzyl alcohol"	"3-OH-BENZYL-ALCOHOL"	"C7H8O2"	34.40897    
"3-hydroxybutanoate"	"3-HYDROXY-BUTYRATE"	"C4H7O3"	-49.414223    
"3-hydroxybutanoyl-CoA"	"3-Hydroxybutanoyl-CoAs"	"C25H38N7O18P3S1"	-500.57938    
"3-hydroxycyclohexanone"	"3-HYDROXYCYCLOHEXANONE"	"C6H10O2"	48.671204    
"3-hydroxyechinenone"	"CPD-7860"	"C40H54O2"	670.6905    
"3-hydroxyflavone"	"CPD-3261"	"C15H9O3"	54.299034    
"3-hydroxyhexadecanoate"	"CPD-9781"	"C16H31O3"	215.98265    
"3-hydroxyindolin-2-one"	"CPD-6362"	"C8H7N1O2"	30.277842    
"3-hydroxyisovaleryl-CoA"	"3-HYDROXY-ISOVALERYL-COA"	"C26H40N7O18P3S1"	-481.64716    
"3-hydroxykynurenate"	"CPD-18536"	"C10H6N1O4"	-65.06433    
"3-hydroxylubimin"	"CPD-4744"	"C15H24O3"	181.40689    
"3-hydroxymandelate"	"CPD-17655"	"C8H7O4"	-55.814228    
"3-hydroxymyristate"	"CPD-12808"	"C14H27O3"	171.65819    
"3-hydroxyphenylacetate"	"3-HYDROXYPHENYLACETATE"	"C8H7O3"	-17.774218    
"3-hydroxyphenylacetyl-CoA"	"3-HYDROXYPHENYLACETYL-COA"	"C29H38N7O18P3S1"	-468.38934    
"3-hydroxypimeloyl-CoA"	"3-HYDROXYPIMELYL-COA"	"C28H41N7O20P3S1"	-547.16455    
"3-hydroxypropanoate"	"3-HYDROXY-PROPIONATE"	"C3H5O3"	-72.85645    
"3-hydroxypropanoyl-CoA"	"3-HYDROXY-PROPIONYL-COA"	"C24H36N7O18P3S1"	-520.9316    
"3-hydroxypropenoate"	"CPD-1135"	"C3H3O3"	-70.0487    
"3-hydroxypropionaldehyde"	"HYDROXYPROPANAL"	"C3H6O2"	-7.0332847    
"3-hydroxypropyl-glucosinolate"	"3-HYDROXYPROPYL-GLUCOSINOLATE"	"C10H18N1O10S2"	-125.98188    
"3-hydroxypyridine"	"CPD-12318"	"C5H5N1O1"	38.745605    
"3-hydroxyquinaldate"	"CPD-18533"	"C10H6N1O3"	-25.58434    
"3-hydroxyquinaldate adenylate"	"CPD-18559"	"C20H18N6O9P1"	-150.73988    
"3-hydroxyquinine"	"3-HYDROXYQUININE"	"C20H25N2O3"	238.87599    
"3-hydroxytetracosanoyl-CoA"	"CPD-16348"	"C45H78N7O18P3S1"	-57.33459    
"3-hydroxytetradecane-1,3,4-tricarboxylate"	"CPD-53"	"C17H27O7"	10.081709    
"3-hydroxytetradecanoyl-CoA"	"CPD0-1161"	"C35H58N7O18P3S1"	-278.95703    
"3-hydroxytyrosol"	"CPD-15887"	"C8H10O3"	17.091198    
"3-hydroxyvalerate"	"CPD-12765"	"C5H9O3"	-27.801968    
"3-iodo-L-tyrosine"	"CPD-12288"	"C9H10N1O3I1"	30.801197    
"3-iodothyronamine"	"CPD-11405"	"C14H15N1O2I1"	171.90474    
"3-isobutyl-1-methylxanthine"	"CPD-5461"	"C10H14N4O2"	104.72669    
"3-isochromanone"	"ISOCHROMANONE"	"C9H8O2"	35.249966    
"3-isopropylcatechol"	"CPD-14151"	"C9H12O2"	73.67344    
"3-isopropylgentisate"	"CPD-11247"	"C10H11O4"	-19.539751    
"3-keto-&beta;-D-galactose"	"CPD-1242"	"C6H10O6"	-109.008804    
"3-keto-1,5-anhydro-D-fructose"	"CPD-13131"	"C6H8O5"	-80.69104    
"3-keto-L-gulonate"	"3-KETO-L-GULONATE"	"C6H9O7"	-168.512    
"3-keto-L-gulonate 6-phosphate"	"CPD-2343"	"C6H8O10P1"	-393.77957    
"3-ketothreonate"	"3-KETOTHREONATE"	"C4H5O5"	-136.75645    
"3-linalylflaviolin"	"CPD-16656"	"C20H22O5"	123.04465    
"3-maleylpyruvate"	"CPD-1070"	"C7H4O6"	-156.58376    
"3-mercapto-1,2-propanediol"	"CPD0-1951"	"C3H8O2S1"	6.7489657    
"3-mercapto-2-mercaptomethylpropanoate"	"3-MERCAPTO-2-MERCAPTOMETHYLPROPANOATE"	"C4H7O2S2"	-4.6742187    
"3-mercaptobutanoate"	"CPD-16592"	"C4H7O2S1"	-9.204219    
"3-mercaptopropanoate"	"CPD-7673"	"C3H5O2S1"	-29.556461    
"3-mercaptopyruvate"	"3-MERCAPTO-PYRUVATE"	"C3H3O3S1"	-77.65870    
"3-mercaptovalerate"	"CPD-16591"	"C5H9O2S1"	12.958030    
"3-methoxy-4',5-dihydroxy-<i>trans</i>-stilbene"	"CPD-12871"	"C15H14O3"	119.16569    
"3-methoxy-4-hydroxy-5-<i>all-trans</i>-decaprenylbenzoate"	"CPD-9897"	"C58H87O4"	1053.5656    
"3-methoxy-4-hydroxy-5-<i>all-trans</i>-heptaprenylbenzoate"	"CPD-9904"	"C43H63O4"	722.7885    
"3-methoxy-4-hydroxy-5-<i>all-trans</i>-hexaprenylbenzoate"	"3-HEXAPRENYL-4-HYDROXY-5-METHOXYBENZOATE"	"C38H55O4"	612.52954    
"3-methoxy-4-hydroxy-5-<i>all-trans</i>-nonaprenylbenzoate"	"CPD-9898"	"C53H79O4"	943.30646    
"3-methoxy-4-hydroxy-5-<i>all-trans</i>-octaprenylbenzoate"	"CPD-9899"	"C48H71O4"	833.0476    
"3-methoxy-4-hydroxyphenylglycol"	"CPD-11497"	"C9H12O4"	14.243445    
"3-methoxy-4-hydroxyphenylglycolaldehyde"	"CPD-11876"	"C9H10O4"	3.181206    
"3-methoxy-4-hydroxyphenyllactate"	"CPD-11831"	"C10H11O5"	-37.939735    
"3-methoxy-4-hydroxyphenylpyruvate"	"CPD-11830"	"C10H9O5"	-48.00198    
"3-methoxy-4-methyl-benzoate"	"CPD-18451"	"C9H9O3"	12.618027    
"3-methoxy-5-hydroxytoluene"	"CPD-9501"	"C8H10O2"	66.3512    
"3-methoxy-5-methyl-1-naphthoate"	"CPD-16516"	"C13H11O3"	42.971264    
"3-methoxybenzaldehyde"	"CPD-8779"	"C8H8O2"	56.988968    
"3-methoxybenzoate"	"CPD-12220"	"C8H7O3"	-6.294218    
"3-methoxyphenol"	"CPD-15143"	"C7H8O2"	47.43897    
"3-methoxytyramine"	"CPD-7650"	"C9H14N1O2"	107.763626    
"3-methyl-1,2-didehydro-2,3-dihydrosqualene"	"CPD-14263"	"C31H52"	694.9282    
"3-methyl-2-butanone"	"CPD0-1307"	"C5H10O1"	68.4412    
"3-methyl-2-butenal"	"PRENAL"	"C5H8O1"	71.41897    
"3-methyl-2-oxo-1,2-dihydroquinoline"	"CPD-963"	"C10H9N1O1"	78.62110    
"3-methyl-2-oxobutanoate"	"2-KETO-ISOVALERATE"	"C5H7O3"	-39.67422    
"3-methyl-4-<i>cis</i>-hydroxy-2-butenal"	"CPD-4482"	"C5H8O2"	35.18897    
"3-methyl-4-<i>trans</i>-hydroxy-2-butenal"	"CPD-4483"	"C5H8O2"	35.18897    
"3-methyl-4-nitrocatechol"	"CPD-9142"	"C7H7N1O4"	-42.692158    
"3-methyl-4-nitrophenol"	"CPD-9140"	"C7H6N1O3"	-5.0953436    
"3-methyl-5-hydroxy-6-(3-carboxy-3-oxopropenyl)-1<I>H</I>-2-pyridon"	"CPD-983"	"C10H8N1O5"	-67.4931    
"3-methyl-6-methoxy-2-octaprenyl-1,4-benzoquinone"	"CPD-15153"	"C48H72O3"	873.63074    
"3-methyl-<i>cis,cis</i>-muconate"	"CPD-10656"	"C7H6O4"	-63.29152    
"3-methyl-<i>cis</i>-dienelactone"	"CPD-10834"	"C7H5O4"	-81.666466    
"3-methyl-L-tryptophan"	"CPD-18444"	"C12H14N2O2"	96.736694    
"3-methyl-L-tyrosine"	"CPD-16511"	"C10H13N1O3"	41.364567    
"3-methyl-butane-1,3-diol"	"CPD-19085"	"C5H12O2"	
